id,neighbourhood_cleansed,latitude,longitude,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,reviews_per_month
1618782,Western Addition,37.78762883,-122.4394609,$195.00 ,"$1,300.00 ","$4,300.00 ",$250.00 ,$75.00 ,2,$75.00 ,2,28,2 months ago,,30,60,90,365,42,9/23/2013,5/19/2016,100,10,10,10,10,10,10,2,0.98
16069207,Western Addition,37.78432582,-122.4370501,$115.00 ,,,,,1,$0.00 ,5,1125,today,,0,13,13,137,17,11/27/2016,3/9/2017,98,10,9,10,10,10,10,1,4.02
783135,Western Addition,37.77596419,-122.4452493,$160.00 ,,"$4,500.00 ",,$85.00 ,1,$25.00 ,4,185,4 weeks ago,,11,27,57,323,73,12/24/2012,3/10/2017,90,9,9,9,10,10,9,1,1.4
10941213,Western Addition,37.77392617,-122.4314832,$105.00 ,,,,$60.00 ,1,$0.00 ,2,1125,3 days ago,,11,11,11,11,1,3/27/2017,3/27/2017,100,10,10,10,10,10,10,1,1
1651228,Western Addition,37.78481832,-122.4413646,$240.00 ,"$1,500.00 ","$5,000.00 ",$500.00 ,$150.00 ,2,$75.00 ,2,28,2 months ago,,28,58,88,363,10,10/21/2013,4/24/2016,100,10,10,10,10,10,10,2,0.24
16134665,Western Addition,37.78384457,-122.4251801,$120.00 ,,,,,1,$0.00 ,4,14,3 months ago,,0,0,0,0,0,,,,,,,,,,1,
11760120,Western Addition,37.77438072,-122.4241315,"$1,300.00 ",,,"$1,500.00 ",$250.00 ,8,$0.00 ,4,1125,3 days ago,,2,2,2,2,3,7/11/2016,10/7/2016,100,10,10,10,10,10,10,1,0.34
12710373,Western Addition,37.77040966,-122.4366376,$300.00 ,,,,$80.00 ,1,$0.00 ,2,7,today,,0,0,0,1,0,,,,,,,,,,3,
8303062,Western Addition,37.78816736,-122.4254069,$650.00 ,,,,,1,$0.00 ,2,1125,19 months ago,,0,0,0,0,1,9/18/2015,9/18/2015,100,10,10,10,10,10,10,2,0.05
5861960,Western Addition,37.77206543,-122.4318499,$335.00 ,"$1,880.00 ",,,$80.00 ,1,$0.00 ,5,28,4 days ago,,19,42,52,303,41,5/12/2015,2/22/2017,94,10,9,10,10,10,9,1,1.78
7872033,Western Addition,37.77235999,-122.4362522,$100.00 ,,,,,1,$0.00 ,2,1125,13 months ago,,30,60,90,365,2,9/26/2015,9/30/2015,90,9,10,10,7,9,8,1,0.11
15807660,Western Addition,37.77250915,-122.4332026,$400.00 ,,,$150.00 ,$140.00 ,1,$0.00 ,2,1125,4 weeks ago,,0,0,0,0,9,11/17/2016,1/29/2017,97,10,10,10,10,10,10,1,1.97
201579,Western Addition,37.77755722,-122.4332635,$295.00 ,"$1,595.00 ","$4,875.00 ",$500.00 ,$99.00 ,4,$200.00 ,2,365,3 weeks ago,,16,43,71,311,168,9/1/2011,3/24/2017,97,10,10,10,10,10,10,1,2.47
7478508,Western Addition,37.78566629,-122.4321357,$98.00 ,$650.00 ,"$2,650.00 ",,$5.00 ,1,$60.00 ,1,1125,4 weeks ago,,25,55,85,296,81,7/27/2015,3/6/2017,88,9,9,10,9,9,9,1,3.94
7563462,Western Addition,37.78263414,-122.4438157,$179.00 ,"$1,700.00 ",,$150.00 ,$40.00 ,1,$0.00 ,2,1125,4 months ago,,0,0,0,0,2,9/28/2015,10/19/2015,100,10,10,10,10,9,8,1,0.11
12137566,Western Addition,37.77210745,-122.4320391,$350.00 ,,,$500.00 ,$120.00 ,1,$0.00 ,7,1125,2 months ago,,0,0,16,47,2,7/19/2016,9/12/2016,100,10,10,8,10,9,10,1,0.23
8614984,Western Addition,37.77755372,-122.4236683,$200.00 ,,,,$50.00 ,1,$0.00 ,5,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
2502406,Western Addition,37.77403872,-122.425506,$225.00 ,"$1,500.00 ","$4,000.00 ",$200.00 ,$50.00 ,1,$0.00 ,4,1125,6 weeks ago,,0,7,21,78,64,4/22/2014,3/18/2017,98,10,10,10,10,10,9,2,1.78
2746118,Western Addition,37.77738152,-122.4400775,$110.00 ,$800.00 ,"$3,000.00 ",,$30.00 ,1,$0.00 ,1,7,a week ago,,0,0,0,0,48,7/26/2014,3/26/2017,94,10,10,10,10,10,9,1,1.47
15955004,Western Addition,37.7766388,-122.4264006,$300.00 ,,,$200.00 ,,1,$0.00 ,2,1125,2 days ago,,0,0,0,0,0,,,,,,,,,,1,
7290262,Western Addition,37.7699722,-122.4297729,$95.00 ,$600.00 ,"$2,000.00 ",,,1,$50.00 ,2,29,5 days ago,,8,27,48,295,81,8/3/2015,3/21/2017,98,10,10,10,10,10,10,2,3.99
10056082,Western Addition,37.78133483,-122.4279662,$99.00 ,,,,,1,$0.00 ,1,1125,6 months ago,,0,0,0,0,0,,,,,,,,,,1,
12546418,Western Addition,37.78554705,-122.4458824,$115.00 ,,,$100.00 ,$20.00 ,1,$0.00 ,2,25,today,,25,55,85,85,44,5/22/2016,3/24/2017,100,10,10,10,10,10,10,1,4.18
14747710,Western Addition,37.77618045,-122.4232217,$90.00 ,,,,$20.00 ,1,$35.00 ,1,14,a week ago,,19,24,54,54,12,8/29/2016,3/26/2017,96,10,10,10,10,10,10,1,1.66
13685477,Western Addition,37.77274154,-122.4369751,$99.00 ,,,,$50.00 ,2,$20.00 ,1,1125,7 weeks ago,,0,0,0,0,2,7/4/2016,7/15/2016,90,9,9,10,9,10,9,1,0.22
8955959,Western Addition,37.77287444,-122.434019,$165.00 ,$900.00 ,"$3,500.00 ",,$30.00 ,1,$0.00 ,1,1125,4 weeks ago,,22,52,82,356,40,12/8/2015,3/7/2017,93,10,9,10,10,10,9,1,2.49
3354928,Western Addition,37.78876371,-122.4298963,$350.00 ,,,"$2,000.00 ",$140.00 ,4,$100.00 ,3,1125,4 weeks ago,,18,48,78,353,59,7/10/2014,2/4/2017,88,9,9,10,9,9,8,2,1.77
8777964,Western Addition,37.77547047,-122.4363072,$200.00 ,,,$200.00 ,,1,$0.00 ,1,1125,7 months ago,,0,0,0,0,0,,,,,,,,,,1,
9079710,Western Addition,37.77100509,-122.4362933,$295.00 ,,,,$10.00 ,2,$5.00 ,2,1125,2 weeks ago,,1,13,23,39,16,11/27/2015,1/2/2017,95,10,9,10,10,10,9,1,0.97
10427768,Western Addition,37.77361526,-122.4259059,$99.00 ,,,,$75.00 ,1,$25.00 ,2,21,today,,20,44,73,235,42,2/8/2016,3/25/2017,96,10,9,10,10,10,10,1,3
7844031,Western Addition,37.77127884,-122.4284068,$250.00 ,"$2,500.00 ","$9,000.00 ","$1,500.00 ",$100.00 ,2,$100.00 ,1,1125,3 weeks ago,,12,35,65,328,33,9/18/2015,3/11/2017,98,10,10,10,10,10,10,1,1.76
13349040,Western Addition,37.77418721,-122.4327952,$112.00 ,,,,$20.00 ,1,$0.00 ,1,28,a week ago,,10,35,65,65,16,10/16/2016,3/21/2017,93,10,9,10,10,10,9,1,2.84
4556428,Western Addition,37.78696521,-122.426596,$125.00 ,"$1,050.00 ","$3,990.00 ",,$20.00 ,1,$0.00 ,1,1125,22 months ago,,0,0,0,0,5,12/21/2014,3/30/2015,100,10,10,10,10,10,10,1,0.18
6730473,Western Addition,37.77855066,-122.4386426,$107.00 ,$700.00 ,,$250.00 ,$50.00 ,2,$50.00 ,4,30,yesterday,,10,21,35,255,40,6/27/2015,3/17/2017,91,10,9,10,10,10,9,5,1.86
16544492,Western Addition,37.78690089,-122.4427455,$300.00 ,,,$500.00 ,$150.00 ,1,$0.00 ,1,1125,today,,15,34,45,100,3,1/11/2017,3/8/2017,93,10,10,10,10,10,10,1,1.1
6402782,Western Addition,37.77700121,-122.4413104,$225.00 ,"$1,400.00 ","$4,900.00 ",$500.00 ,$95.00 ,2,$10.00 ,3,90,yesterday,,7,9,18,46,51,7/1/2015,3/6/2017,98,10,10,10,10,10,9,1,2.38
16478955,Western Addition,37.77477789,-122.4276965,$150.00 ,,,,,1,$0.00 ,1,14,3 months ago,,0,0,0,244,0,,,,,,,,,,1,
10089183,Western Addition,37.77477241,-122.4251156,$150.00 ,,,$100.00 ,$75.00 ,1,$0.00 ,3,1125,2 months ago,,20,47,77,352,21,1/15/2016,3/22/2017,94,10,10,10,10,10,10,1,1.42
8172257,Western Addition,37.77144229,-122.4314924,$140.00 ,,,,,1,$0.00 ,3,1125,19 months ago,,0,0,0,0,0,,,,,,,,,,2,
8168233,Western Addition,37.78571464,-122.4331008,$109.00 ,,,,$30.00 ,1,$0.00 ,1,5,5 days ago,,0,0,18,18,82,9/17/2015,3/24/2017,99,10,10,10,10,10,10,1,4.36
8776392,Western Addition,37.78987747,-122.4250561,$90.00 ,,,,,1,$0.00 ,1,1125,16 months ago,,0,0,0,0,1,11/29/2015,11/29/2015,100,10,10,10,10,10,10,1,0.06
832288,Western Addition,37.77812464,-122.4375613,$155.00 ,,,$400.00 ,$50.00 ,1,$0.00 ,4,14,2 days ago,,0,0,12,12,8,4/10/2013,7/12/2015,95,10,9,9,10,10,9,1,0.17
1618593,Western Addition,37.78223315,-122.4390473,$300.00 ,"$1,400.00 ","$3,600.00 ","$2,500.00 ",$150.00 ,1,$0.00 ,7,1125,10 months ago,,30,60,90,365,1,10/23/2013,10/23/2013,100,6,8,10,10,10,8,1,0.02
3145727,Western Addition,37.77088337,-122.4276478,$500.00 ,"$2,500.00 ","$7,500.00 ","$1,000.00 ",$225.00 ,6,$0.00 ,12,1125,2 days ago,,0,0,0,105,4,6/23/2014,8/28/2014,100,10,10,10,10,10,10,1,0.12
62804,Western Addition,37.77052201,-122.4311419,$90.00 ,,,,$30.00 ,1,$0.00 ,3,60,a week ago,,0,0,0,0,4,6/6/2016,7/23/2016,100,9,8,10,10,10,9,1,0.4
4718531,Western Addition,37.77836156,-122.431235,$100.00 ,$675.00 ,,,$15.00 ,1,$0.00 ,2,14,3 months ago,,5,17,43,121,171,12/21/2014,3/28/2017,99,10,10,10,10,10,10,3,6.15
15400940,Western Addition,37.77727294,-122.4247409,$199.00 ,,,,$99.00 ,2,$25.00 ,30,1125,3 weeks ago,,0,0,0,0,24,10/10/2016,3/17/2017,98,10,10,10,10,10,10,1,4.11
9491760,Western Addition,37.78562556,-122.4259366,$259.00 ,,,,$80.00 ,4,$0.00 ,4,1125,2 months ago,,0,5,8,8,6,1/3/2016,1/1/2017,97,10,10,10,10,9,10,1,0.39
14204679,Western Addition,37.78014253,-122.4317476,$125.00 ,,,$100.00 ,$10.00 ,3,$25.00 ,2,90,2 weeks ago,,3,10,28,28,56,8/11/2016,3/16/2017,89,9,9,10,10,9,9,1,7.15
8470229,Western Addition,37.77173782,-122.4326553,$300.00 ,,,,$100.00 ,1,$0.00 ,2,30,a week ago,,17,17,17,18,7,12/31/2015,12/27/2016,96,10,9,10,10,9,9,1,0.46
900794,Western Addition,37.78251092,-122.4449003,$150.00 ,,,,$35.00 ,1,$0.00 ,5,21,3 weeks ago,,0,4,4,95,12,7/21/2013,10/13/2015,95,9,9,9,10,9,9,1,0.27
12254872,Western Addition,37.77375898,-122.4271835,$244.00 ,,,$400.00 ,$95.00 ,4,$25.00 ,1,27,today,,9,21,49,49,33,7/10/2016,3/18/2017,98,10,10,10,10,10,10,3,3.71
8306331,Western Addition,37.78499732,-122.4380941,$700.00 ,"$3,500.00 ","$10,000.00 ","$1,000.00 ",$200.00 ,8,$50.00 ,5,1125,4 weeks ago,,24,54,84,257,15,10/29/2015,2/17/2017,99,10,9,10,10,10,9,2,0.86
16986927,Western Addition,37.77589581,-122.4284061,$100.00 ,,,,,1,$80.00 ,3,6,2 weeks ago,,7,7,7,7,3,2/12/2017,3/10/2017,100,9,10,10,10,10,10,2,1.8
6717010,Western Addition,37.77200448,-122.4316187,$750.00 ,,"$5,000.00 ","$1,500.00 ",$100.00 ,1,$0.00 ,2,4,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
10812992,Western Addition,37.77464717,-122.4348185,$200.00 ,,,,$100.00 ,1,$0.00 ,1,1125,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
228922,Western Addition,37.77803996,-122.4368425,$500.00 ,,,$500.00 ,$100.00 ,1,$0.00 ,1,760,12 months ago,,0,0,0,0,0,,,,,,,,,,1,
10616330,Western Addition,37.7704586,-122.4288792,$150.00 ,,,,,1,$0.00 ,2,1125,6 weeks ago,,0,0,0,0,1,10/6/2016,10/6/2016,80,10,10,10,10,8,8,3,0.17
17776142,Western Addition,37.78653399,-122.4249523,"$8,500.00 ",,,"$2,000.00 ",,1,$0.00 ,1,1125,2 days ago,,30,60,90,90,0,,,,,,,,,,5,
7716327,Western Addition,37.77421341,-122.4328729,$150.00 ,$900.00 ,,,,1,$0.00 ,7,7,20 months ago,,0,0,0,0,0,,,,,,,,,,1,
5977334,Western Addition,37.78775489,-122.4254913,$130.00 ,$930.00 ,,,,1,$25.00 ,1,111,2 weeks ago,,30,58,88,88,15,5/17/2015,2/23/2017,75,9,8,8,8,9,8,1,0.66
8956488,Western Addition,37.7769633,-122.4241326,$55.00 ,,,,,1,$0.00 ,5,27,4 months ago,,0,0,0,0,1,11/15/2015,11/15/2015,100,10,10,10,10,10,10,2,0.06
1892250,Western Addition,37.77683125,-122.4460872,$110.00 ,,,,$60.00 ,2,$0.00 ,1,14,10 months ago,,0,0,0,0,42,9/1/2014,6/5/2016,98,10,10,10,10,10,9,2,1.33
15269286,Western Addition,37.78028571,-122.4344737,$175.00 ,,,,$65.00 ,1,$0.00 ,4,40,5 days ago,,9,32,50,137,10,10/14/2016,3/27/2017,96,9,10,10,10,10,10,1,1.75
16351229,Western Addition,37.77202737,-122.4260428,$99.00 ,,,,,1,$0.00 ,10,1125,4 months ago,,0,0,0,0,0,,,,,,,,,,1,
442349,Western Addition,37.77479775,-122.427114,$200.00 ,,"$3,500.00 ",$250.00 ,$80.00 ,1,$32.00 ,3,7,2 weeks ago,,10,10,10,249,5,10/16/2012,8/5/2015,100,10,10,10,10,10,10,1,0.09
16570444,Western Addition,37.78458316,-122.4362663,$130.00 ,,,$500.00 ,$120.00 ,1,$20.00 ,2,1125,6 weeks ago,,20,50,80,170,4,1/6/2017,2/11/2017,100,10,10,10,10,10,10,1,1.38
13434804,Western Addition,37.77631679,-122.4371174,$150.00 ,,,$150.00 ,$60.00 ,1,$0.00 ,4,30,5 months ago,,0,0,0,0,8,6/12/2016,10/16/2016,98,10,10,10,10,10,10,1,0.81
8847285,Western Addition,37.77738653,-122.4271296,$99.00 ,$599.00 ,,,,1,$0.00 ,5,16,18 months ago,,0,0,0,0,0,,,,,,,,,,1,
2031532,Western Addition,37.77796635,-122.4379181,$130.00 ,$850.00 ,"$2,300.00 ",,,1,$0.00 ,5,95,4 days ago,,21,25,25,111,16,8/24/2014,11/28/2016,98,10,10,10,10,10,10,1,0.5
1343385,Western Addition,37.78581607,-122.4440909,$185.00 ,"$1,250.00 ",,$500.00 ,$100.00 ,2,$25.00 ,3,28,today,,15,36,61,320,107,6/23/2014,3/11/2017,98,10,10,10,10,10,10,1,3.16
1728497,Western Addition,37.78628528,-122.4330952,$500.00 ,,,,$80.00 ,1,$0.00 ,7,14,4 months ago,,0,0,0,104,2,12/28/2015,1/1/2017,100,10,10,10,10,10,10,2,0.13
4112294,Western Addition,37.77438311,-122.4271611,$390.00 ,,,,$90.00 ,1,$0.00 ,2,1125,4 days ago,,25,55,85,162,24,8/27/2015,3/29/2017,99,10,10,10,10,10,9,1,1.23
10829717,Western Addition,37.77771895,-122.4232196,$183.00 ,,,,,1,$0.00 ,4,4,14 months ago,,0,0,0,0,0,,,,,,,,,,1,
4833101,Western Addition,37.7766754,-122.429621,$115.00 ,$650.00 ,,,$20.00 ,1,$0.00 ,2,14,3 weeks ago,,16,28,58,148,101,12/31/2014,3/11/2017,98,10,10,10,10,10,10,3,3.68
1851243,Western Addition,37.76960395,-122.4337842,$200.00 ,,,,,1,$0.00 ,1,1125,8 months ago,,0,0,0,0,0,,,,,,,,,,1,
12255045,Western Addition,37.78901411,-122.4230171,$170.00 ,,,,,1,$0.00 ,5,15,10 months ago,,0,0,0,0,0,,,,,,,,,,1,
17776449,Western Addition,37.77844609,-122.4316584,$75.00 ,,,,,2,$0.00 ,1,1125,4 days ago,,0,0,0,0,3,3/27/2017,3/29/2017,100,10,10,10,10,10,10,1,3
14401326,Western Addition,37.78526169,-122.442565,$180.00 ,,,,,4,$50.00 ,7,30,5 days ago,,13,25,55,315,6,9/12/2016,3/18/2017,87,9,8,10,10,10,9,1,0.89
16924035,Western Addition,37.7799823,-122.4390334,$98.00 ,,"$2,350.00 ",,$25.00 ,2,$20.00 ,1,1125,4 days ago,,0,14,35,35,10,2/9/2017,3/30/2017,100,10,10,10,10,10,10,1,5.66
12025202,Western Addition,37.78539189,-122.4357659,$350.00 ,,,"$1,000.00 ",$100.00 ,4,$50.00 ,3,7,today,,24,54,84,84,1,7/9/2016,7/9/2016,100,10,10,10,10,10,10,2,0.11
12811593,Western Addition,37.77887825,-122.4401547,$500.00 ,,,,$200.00 ,1,$0.00 ,2,1125,3 days ago,,21,49,71,326,13,10/14/2016,3/16/2017,100,10,10,10,10,10,10,1,2.28
17417686,Western Addition,37.77323777,-122.4294379,$150.00 ,,,,,1,$0.00 ,2,1125,2 weeks ago,,5,10,17,60,0,,,,,,,,,,1,
16219320,Western Addition,37.77071115,-122.4279836,$69.00 ,,,,,1,$0.00 ,4,1125,6 weeks ago,,0,0,0,44,0,,,,,,,,,,1,
10828944,Western Addition,37.77219074,-122.4256455,$300.00 ,,,$250.00 ,$75.00 ,4,$50.00 ,3,7,a week ago,,0,0,8,33,3,8/18/2016,12/27/2016,100,10,10,10,10,8,10,3,0.39
457862,Western Addition,37.78100842,-122.4408308,$425.00 ,"$2,900.00 ",,$500.00 ,$150.00 ,8,$25.00 ,4,1125,2 weeks ago,,5,6,6,85,34,8/13/2012,12/28/2016,95,10,9,10,10,9,9,1,0.6
2047084,Western Addition,37.77673347,-122.432367,$195.00 ,,,$400.00 ,$50.00 ,1,$0.00 ,1,1125,35 months ago,,0,0,0,0,0,,,,,,,,,,1,
6257770,Western Addition,37.77585214,-122.4264123,$350.00 ,"$2,300.00 ","$9,000.00 ",$300.00 ,$100.00 ,1,$0.00 ,3,30,today,,13,43,73,73,31,5/22/2015,4/21/2016,97,10,10,10,10,10,10,1,1.36
8486760,Western Addition,37.78702019,-122.4417337,"$1,000.00 ",,,"$1,000.00 ",$300.00 ,1,$0.00 ,2,8,12 months ago,,0,0,0,0,0,,,,,,,,,,2,
7421008,Western Addition,37.77665707,-122.4430856,$249.00 ,"$1,601.00 ","$5,999.00 ",,$100.00 ,1,$0.00 ,2,90,4 days ago,,14,22,30,264,73,8/7/2015,3/5/2017,93,10,9,10,10,10,9,1,3.62
660742,Western Addition,37.77846712,-122.4322356,$175.00 ,,,,$55.00 ,1,$0.00 ,4,7,8 months ago,,0,0,0,0,14,9/6/2012,8/12/2016,98,10,10,10,10,10,10,1,0.25
